452,_,很好用,整体,正面
453,保质期,稍短了些,新鲜度,负面
454,物流,很快,物流,正面
454,_,还行,整体,中性
454,_,显白,功效,正面
454,_,有点干,使用体验,负面
455,_,_,_,_
456,质量,很好,整体,正面
456,物流,速度快,物流,正面
457,物流,很快,物流,正面
458,隔离效果,好,功效,正面
458,温和,不刺激,使用体验,正面
458,易卸,易卸,使用体验,正面
459,物流,挺快的,物流,正面
460,_,挺好用的,整体,正面
461,_,效果很好,整体,正面
462,_,很喜欢,整体,正面
463,_,感觉不错,整体,正面
464,真伪,不像正品,真伪,负面
464,液体,太稀,其他,负面
465,物流,蛮快的,物流,正面
466,化学物质,太多,成分,负面
467,产品,还不错,整体,正面
467,_,有淡淡的香味,气味,正面
467,_,有小样送,其他,正面
467,配送人员服务态度,好,服务,正面
468,_,特别好用,整体,正面
468,_,很喜欢,整体,正面
468,_,值得信赖,整体,正面
469,洗面奶,柔和多泡,整体,正面
469,洗面奶,保湿不干,使用体验,正面
469,洗面奶,很喜欢,整体,正面
470,_,挺好用的,整体,正面
471,快递,杠杠滴,物流,正面
472,真伪,是正品,真伪,正面
472,使用体验,特好用,使用体验,正面
473,使用体验,刺痛,使用体验,负面
474,_,还不错,整体,正面
475,_,还不错,整体,正面
475,_,很补水,功效,正面
476,价格,很划算,价格,正面
477,_,_,_,_
478,快递,给快递小哥万个赞,物流,正面
479,_,有赠品,其他,中性
480,气味,香味闻起很舒服,气味,正面
481,_,_,_,_
482,上妆效果,干,使用体验,负面
482,_,差,整体,负面
483,物流,快,物流,正面
484,_,真心不错,整体,正面
484,_,值得购买,整体,正面
485,吸收,挺快的,使用体验,正面
486,_,不好,整体,负面
486,_,过敏,其他,负面
487,_,挺好,整体,正面
488,服务态度,很好,服务,正面
488,肌肤,水水的,使用体验,正面
488,_,挺好,整体,正面
489,_,_,_,_
490,_,不错,整体,正面
490,_,超值,整体,正面
491,_,特别好,整体,正面
491,_,值得购买,整体,正面
491,_,非常喜欢,整体,正面
491,_,下次还会买,整体,正面
492,包装,破烂,包装,负面
493,整体,很好很好,整体,正面
493,包装,不错,包装,正面
493,物流,快,物流,正面
493,气味,淡淡的香味,气味,正面
493,使用体验,容易上色,使用体验,正面
493,使用体验,很自然,使用体验,正面
493,使用体验,不会浮粉,使用体验,正面
493,价格,合理,价格,正面
494,价格,便宜,价格,正面
495,_,_,_,_
496,_,_,_,_
497,_,_,_,_
498,_,_,_,_
499,包装,漏发了一瓶,物流,负面
499,_,感觉还不错,整体,正面
499,_,已经开的一瓶懒得去拍了,其他,中性
500,真伪,正品,真伪,正面
500,_,很好,整体,正面
501,_,黏黏的,使用体验,负面
501,_,涂着不舒服,使用体验,负面
501,气味,酒精味重,气味,负面
502,_,_,_,_
503,_,好用,整体,正面
504,使用体验,很好用,使用体验,正面
504,使用体验,有点油腻泛白,使用体验,负面
504,_,还不错,整体,正面
505,_,_,_,_
506,_,_,_,_
507,_,_,_,_
508,保湿效果,不错,功效,正面
508,粉质,细腻,其他,正面
509,真伪,是正品,真伪,正面
509,_,比实体店便宜,价格,正面
510,_,不错,整体,正面
510,_,喜欢,整体,正面
511,尺寸,很大,尺寸,正面
512,_,还不错,整体,正面
512,_,很,整体,正面
513,_,_,_,_
514,使用体验,清清爽爽不油腻,使用体验,正面
514,_,很好用,整体,正面
514,_,图个打底,整体,中性
515,包装,很满意,包装,正面
515,物流,很快,物流,正面
515,使用体验,很好用,使用体验,正面
516,包装,跟专柜有点不一样,包装,中性
516,_,比较优惠,价格,正面
516,物流,快,物流,正面
516,配送员服务,好,服务,正面
517,_,好用,整体,正面
517,_,一直用,整体,正面
518,贴敷感,挺好的,使用体验,正面
518,_,很实惠,价格,正面
519,_,真棒,整体,正面
519,_,满意,整体,正面
520,包装,不好,包装,负面
521,水,很多,其他,负面
522,泡沫,很爱起泡沫,使用体验,正面
522,泡沫,很细腻,使用体验,正面
522,_,味道很好闻,气味,正面
522,_,是正品,真伪,正面
523,真伪,假的,真伪,负面
523,_,都订不了妆,使用体验,负面
523,_,防不了水,使用体验,负面
524,气味,一股塑料味,气味,负面
525,_,_,_,_
526,_,很喜欢,整体,正面
527,尺寸,好大,尺寸,正面
527,_,可以用好久了,整体,正面
527,使用体验,很方便,使用体验,正面
528,_,没有什么用,整体,负面
528,_,不敢用,整体,负面
529,味道,很好,气味,正面
529,_,容易推开,使用体验,正面
529,_,期待效果,功效,中性
530,_,便宜,价格,正面
530,_,买一送二,价格,正面
530,_,很好的啊,整体,正面
530,_,不过敏,使用体验,正面
530,_,好用,使用体验,正面
531,_,_,_,_
532,祛痘印效果,不错,功效,正面
532,_,高些,价格,负面
533,性价比,不错,整体,正面
533,价格,实惠,价格,正面
534,_,挺好,整体,正面
534,_,用起来也方便,使用体验,正面
535,_,好评,整体,正面
536,_,垃圾,整体,负面
537,颜色,不是很白,其他,负面
537,味道,可以,气味,中性
537,清洁效果,很难洗下去,使用体验,负面
538,_,_,_,_
539,整体,不错,整体,正面
539,遮暇,一般,使用体验,负面
540,功效,没什么效果,功效,负面
541,_,不错,整体,正面
541,_,挺好的,整体,正面
542,补水保湿,清爽不油腻,功效,正面
543,价格,降价,价格,负面
544,_,挺好用的,整体,正面
545,包装,很简陋,包装,负面
546,补水效果,不错,功效,正面
547,_,_,_,_
548,_,很满意,整体,正面
548,_,很实惠,价格,正面
549,_,感谢,物流,正面
550,物流,值得信赖,物流,正面
550,产品,满意,整体,正面
551,_,不好,整体,负面
551,_,会过敏,其他,负面
551,清洁能力,差,功效,负面
551,香味,太浓,气味,负面
552,价格,物廉价美,价格,正面
552,_,优惠,价格,正面
553,_,讨厌,其他,负面
554,使用体验,很好用,使用体验,正面
554,使用体验,不卡粉,使用体验,正面
554,使用体验,上装很自然,使用体验,正面
554,整体,紫色的上装皮肤明显白了一个度,整体,正面
554,使用体验,滑滑的,使用体验,正面
554,使用体验,很喜欢,使用体验,正面
555,_,还不错,整体,正面
555,_,挺滋润,使用体验,正面
556,包装,很精致,包装,正面
557,快递,很快,物流,正面
557,面膜,很好,使用体验,正面
557,_,放心购买,整体,正面
557,_,极力推荐,整体,正面
558,面膜,很好用,使用体验,正面
559,_,不错,整体,正面
560,气垫,做的不好,使用体验,负面
560,气垫,不好用,使用体验,负面
561,精华,很多,成分,正面
561,精华,很舒服,使用体验,正面
562,_,_,_,_
563,_,_,_,_
564,_,_,_,_
565,_,感觉不错,整体,正面
565,_,够买,整体,正面
566,整体,还可以,整体,中性
566,包装,不错,包装,正面
567,_,不怎么的好,整体,负面
568,_,挺好,整体,正面
568,_,蛮好用,整体,正面
568,味道,大点,气味,负面
568,_,其他都不错,整体,正面
569,颜色,不是很白,其他,负面
569,遮瑕效果,不是遮暇的,功效,负面
569,_,太差劲了,整体,负面
570,气味,味道比较大,气味,负面
570,_,不适合我的肤色,整体,负面
570,_,有点太白了,整体,负面
571,_,_,_,_
572,使用体验,不好用,使用体验,负面
572,使用体验,没有泡泡,使用体验,负面
572,使用体验,感觉洗不干净,使用体验,负面
572,气味,味道很大,气味,负面
573,产品,很好,整体,正面
573,效果,不错,功效,正面
573,气味,清香,气味,正面
574,_,好划算,价格,正面
574,_,无限回购,整体,正面
575,_,不敢用,整体,负面
576,_,_,_,_
577,使用体验,泡沫细腻,使用体验,正面
577,使用体验,温和不刺激,使用体验,正面
577,功效,清洁能力强,功效,正面
577,_,还会回购,整体,正面
577,_,大爱,整体,正面
577,使用体验,非常好用,使用体验,正面
578,干皮,千万别买,其他,负面
578,_,挺干的,使用体验,负面
578,_,持妆效果还可以,使用体验,正面
579,_,特别好用,整体,正面
580,服务,店家很有心,服务,正面
580,包装,包的很好,包装,正面
580,整体,东西不错,整体,正面
581,_,挺不错,整体,正面
581,_,没用,整体,负面
582,保湿效果,很好,功效,正面
583,_,很满意,整体,正面
583,_,非常高兴,整体,正面
583,_,看着很不错,整体,正面
584,透气,好,使用体验,正面
585,包装,粗糙,包装,负面
585,包装,能看见旁边胶水痕迹,包装,负面
585,包装,有些味儿,包装,负面
585,产品,还没挤已留流出来,使用体验,负面
585,产品,油腻感觉,使用体验,负面
585,产品,当洗手液用吧,使用体验,中性
586,_,很好,整体,正面
586,_,很喜欢,整体,正面
586,_,信任,整体,正面
587,_,_,_,_
588,上妆效果,挺香的,使用体验,正面
588,持久情况,还好,使用体验,中性
588,适合肤质,干皮,使用体验,中性
589,_,正品,真伪,正面
590,补水效果,好,功效,正面
590,_,好用,整体,正面
590,_,特别润,使用体验,正面
590,_,每天用,使用体验,中性
590,_,不心疼,价格,正面
591,包装,高大上,包装,正面
591,包装,太土了,包装,负面
592,皮肤,不刺激,使用体验,正面
593,颜值,高啊,其他,正面
593,包装,很漂亮,包装,正面
593,_,看一眼就喜欢上,整体,正面
593,尺寸,25毫升一片,尺寸,中性
594,保湿效果,不错,功效,正面
595,物流,速度飞快,物流,正面
595,产品,挺细腻,使用体验,正面
595,_,希望有效果,整体,中性
596,_,_,_,_
597,_,_,_,_
598,_,不敢用,使用体验,负面
599,隔离效果,不好,功效,负面
600,_,挺好的,整体,正面
601,_,喜欢,整体,正面
601,_,不油腻,使用体验,正面
601,_,细腻均匀,使用体验,正面
601,_,很自然,使用体验,正面
601,_,大爱,整体,正面
602,_,还不错,整体,正面
602,_,很自然,气味,正面
602,_,很香,气味,正面
602,_,有赠品,服务,正面
602,_,下次还会购买,整体,正面
603,_,便宜没好货,整体,负面
604,保湿效果,真的不错呢,功效,正面
604,面膜,很舒服,使用体验,正面
604,用起来,感觉真心不错,使用体验,正面
605,产品,非常不错,整体,正面
605,产品,气色很自然,使用体验,正面
605,产品,保湿,使用体验,正面
606,使用体验,好用,使用体验,正面
606,使用体验,自然,使用体验,正面
606,使用体验,耐用,使用体验,正面
607,_,非常好,整体,正面
607,_,非常快,物流,正面
607,_,非常值,价格,正面
608,_,_,_,_
609,面膜,挺好,整体,正面
609,面膜,很补水,功效,正面
609,精华,很多,其他,正面
609,_,价格实惠,价格,正面
610,_,超级好,整体,正面
610,精华,少了点,成分,负面
610,_,很好闻,整体,正面
610,_,喜欢,整体,正面
611,包装,非常好,包装,正面
612,_,不知道真假,真伪,负面
612,_,价格有点贵,价格,负面
613,_,没用呢还,整体,负面
613,_,应该还不错,整体,正面
614,_,不错,整体,正面
614,_,超级好用,整体,正面
614,_,都说好用,整体,正面
615,_,感觉还可以,整体,中性
615,_,味道好闻,气味,正面
616,整体,还不错,整体,正面
617,_,_,_,_
618,价格,好划算,价格,正面
618,补水效果,挺好的,功效,正面
618,_,值得购买,整体,正面
619,使用体验,不好用,使用体验,负面
619,使用体验,浮粉严重,使用体验,负面
620,_,_,_,_
621,外包装,挺好看的,包装,正面
621,外装,有点偏粉,包装,负面
621,里面,紫色的,包装,中性
622,_,特优惠,价格,正面
622,_,值得购买,整体,正面
623,保湿效果,非常好,功效,正面
624,_,不错,整体,正面
625,_,_,_,_
626,_,很好用,整体,正面
626,_,洗完脸不干,使用体验,正面
627,气味,香味浓郁,气味,正面
627,功效,一会就淡化了,功效,负面
627,使用体验,跟没抹没啥区别,使用体验,负面
627,真伪,水货,真伪,负面
627,整体,白白浪费我的钱,整体,负面
628,价格,物美价廉,价格,正面
628,物流,非常满意,物流,正面
629,_,速度那叫一个快,物流,正面
629,_,东西也是很不错的,整体,正面
630,物流,快捷给力,物流,正面
630,包装,到位严实,包装,正面
630,_,一直使用,整体,正面
631,包装,让我不得不怀疑是不是正品,真伪,负面
632,_,特别服帖,使用体验,正面
632,_,一点也不干,使用体验,正面
632,_,轻薄透气,使用体验,正面
633,价格,便宜很多,价格,正面
634,尺寸,好小,尺寸,负面
634,尺寸,量太少了,尺寸,负面
635,气味,没有刺鼻的味道,气味,正面
635,气味,香香的,气味,正面
635,使用体验,洗过后不紧绷,使用体验,正面
635,整体,没有紫色那款洗面奶好用,整体,负面
636,颜色,买深了,其他,负面
636,_,不错,整体,正面
636,_,拔干,使用体验,负面
636,遮瑕,一般,使用体验,负面
637,_,很好,整体,正面
637,_,非常好,整体,正面
637,_,越来越好,整体,正面
637,_,加油,整体,正面
638,物流,速度快,物流,正面
638,服务,服务好,服务,正面
638,_,水水的润润的,使用体验,正面
639,_,_,_,_
640,水润度,还不错,使用体验,正面
641,_,_,_,_
642,_,_,_,_
643,_,还不错,整体,正面
643,_,值得购买,整体,正面
644,_,用后体验不错,使用体验,正面
645,使用体验,过敏,使用体验,负面
646,_,非常喜欢,整体,正面
647,_,正品,真伪,正面
647,_,不错,整体,正面
648,使用体验,很舒服,使用体验,正面
649,包装,没封口,包装,负面
649,_,操控不严,整体,负面
649,_,买者慎重,整体,负面
649,_,不会买,整体,负面
650,整体,很好啊,整体,正面
651,_,真心好用,整体,正面
651,_,提亮了我的皮肤,功效,正面
652,_,_,_,_
653,泡沫,丰富,使用体验,正面
653,清洁力,强,使用体验,正面
653,气味,淡香,气味,正面
654,_,挺好用的,整体,正面
654,_,很划算,价格,正面
655,味道,淡淡的,气味,中性
655,泡沫,不起沫,使用体验,负面
655,口感,有点滑,使用体验,中性
656,_,_,_,_
657,_,挺好用的,整体,正面
657,保湿效果,不错,功效,正面
657,睡眠面膜,挺好的,使用体验,正面
658,保湿,挺,功效,正面
658,_,不怎么干,其他,中性
658,_,送了替换装,其他,正面
659,_,_,_,_
660,真伪,正品,真伪,正面
661,_,_,_,_
662,包装,很好,包装,正面
662,尺寸,挺大,尺寸,正面
662,_,快,物流,正面
663,_,很好,整体,正面
663,_,非常不错,整体,正面
664,泡沫,多,使用体验,正面
664,保湿,保湿,使用体验,正面
665,_,便宜没好货,整体,负面
665,_,没味儿了,整体,负面
666,保湿效果,很好,功效,正面
666,_,优惠,价格,正面
667,_,很好用,整体,正面
668,整体,很棒的呢,整体,正面
668,物流,快,物流,正面
669,_,_,_,_
670,_,很不错,整体,正面
670,_,满意,整体,正面
671,物流,挺快的,物流,正面
671,包装,看得挺大,包装,负面
671,尺寸,实际就是两瓶小样,尺寸,负面
672,面膜,好用,整体,正面
672,补水效果,棒,功效,正面
672,精华,比较多,成分,正面
672,_,不错,整体,正面
672,_,推荐购买,整体,正面
673,整体,很好,整体,正面
673,_,满意,整体,正面
674,价格,便宜一些,价格,正面
674,气味,还好,气味,中性
675,_,不好用,整体,负面
676,_,很划算,价格,正面
676,_,很舒服,使用体验,正面
677,质量,好,整体,正面
677,效果,好,功效,正面
677,使用,方便,使用体验,正面
677,包装,完整,包装,正面
677,价格,实惠,价格,正面
677,快递,快,物流,正面
677,赠品,多,其他,正面
678,价格,划算,价格,正面
679,_,_,_,_
680,保湿,还行,功效,中性
680,_,优惠,价格,正面
681,物流,超快,物流,正面
681,快递,超级暖心,服务,正面
682,_,超值,整体,正面
682,_,够用一年,整体,正面
683,_,_,_,_
684,轻薄,轻薄,使用体验,正面
684,不浮粉,不浮粉,使用体验,正面
684,_,值得推荐,整体,正面
685,_,还行,整体,中性
685,_,比较粘,其他,负面
685,_,便宜,价格,正面
686,使用体验,挺好用的,使用体验,正面
686,功效,遮瑕效果不错,功效,正面
686,颜色,颜色也很提亮,其他,正面
686,_,不错的宝贝,整体,正面
686,_,以后还会再来的,整体,正面
687,_,非常好,整体,正面
687,_,很薄,尺寸,正面
687,_,很舒服,使用体验,正面
687,_,说好,其他,正面
688,_,_,_,_
689,_,很好,整体,正面
689,_,很优惠,价格,正面
689,_,很好用,使用体验,正面
690,_,还不错,整体,正面
691,物流,很快,物流,正面
691,东西,不错,整体,正面
691,_,值得推荐,整体,正面
692,物流,快,物流,正面
692,_,不错,整体,正面
693,_,_,_,_
694,_,又便宜又好用,整体,正面
695,_,特别好用,整体,正面
695,价格,便宜一点点,价格,正面
696,价格,实惠,价格,正面
697,包装,很精致,包装,正面
697,_,挺好的,整体,正面
698,肤质,改善,功效,正面
698,上妆,贴,使用体验,正面
699,_,5星好评,整体,正面
700,_,不好用,整体,负面
700,_,失望,整体,负面
701,瓶子,超级好看,其他,正面
702,_,很好,整体,正面
702,_,很不错,整体,正面
702,_,好评,整体,正面
703,_,划算很多,价格,正面
703,_,还可以,整体,中性
704,_,假的,真伪,负面
704,气味,臭塑料味,气味,负面
704,海绵垫,弄到脸上,使用体验,负面
705,物流,快,物流,正面
706,补水效果,不错,功效,正面
706,物流,挺快,物流,正面
707,_,_,_,_
708,_,还不错,整体,正面
709,使用体验,感觉很好,使用体验,正面
709,使用体验,很服贴,使用体验,正面
709,精华液,很卵,其他,负面
709,整体,比想象的还要好,整体,正面
710,补水效果,没有芦荟胶好,功效,负面
711,_,很划算,价格,正面
712,物流,很快,物流,正面
712,商品,好,整体,正面
713,整体,挺好用,整体,正面
713,_,卸的挺干净,使用体验,正面
714,_,_,_,_
715,_,不错,整体,正面
715,物流,超快,物流,正面
715,_,很棒,整体,正面
716,功效,还不错,功效,正面
717,泡沫,细腻,使用体验,正面
717,_,凉凉,使用体验,负面
717,_,滑滑滴,使用体验,正面
717,_,还算满意,整体,正面
718,_,挺好,整体,正面
718,_,推荐购买,整体,正面
719,_,不好,整体,负面
719,_,脸过敏了,使用体验,负面
720,_,超实惠,价格,正面
720,_,也不油腻,使用体验,正面
720,_,挺好,整体,正面
720,_,美白效果不错,功效,正面
721,_,不错,整体,正面
722,使用体验,洗完后肌肤清爽,使用体验,正面
722,使用体验,用了脸长痘痘,使用体验,负面
723,_,_,_,_
724,_,还不错,整体,正面
725,_,挺好用的,整体,正面
725,_,不过敏,使用体验,正面
725,_,下次还会买,整体,正面
726,_,快,物流,正面
726,_,正品,真伪,正面
726,_,便宜,价格,正面
727,隔离霜,很好用,整体,正面
728,精华,少了点,成分,负面
729,_,很好用,整体,正面
730,_,真心的不错,整体,正面
730,_,还送了面膜和卸妆水,其他,正面
731,控油效果,不怎么控油,功效,负面
731,使用体验,洗完头发有点涩,使用体验,负面
731,使用体验,不好梳通,使用体验,负面
732,整体,很不错,整体,正面
732,_,明显皮肤变好了,功效,正面
732,_,很喜欢,使用体验,正面
733,_,_,_,_
734,整体,性价比高,整体,正面
735,_,便宜,价格,正面
735,_,买一盒送一盒,价格,正面
735,_,很划算,价格,正面
735,_,感觉还不错,使用体验,正面
735,_,还行,整体,中性
736,物流,挺快,物流,正面
737,_,差评,整体,负面
737,_,降价12,价格,负面
737,_,一天一个价,价格,负面
737,_,以后都不来买了,整体,负面
738,水分,很足,成分,正面
738,用着,很不错,使用体验,正面
738,物流,快,物流,正面
738,价格,实惠,价格,正面
739,_,非常喜欢,整体,正面
739,_,很满意,整体,正面
740,_,挺满意的,整体,正面
741,补水效果,不错,功效,正面
742,物流,很快,物流,正面
742,价格,很划算,价格,正面
742,_,用的好,使用体验,正面
742,_,下次再买,整体,正面
743,个人情况,好用,使用体验,正面
743,清洁能力,好用,使用体验,正面
744,_,很不错啊,整体,正面
744,味道,好闻,气味,正面
744,_,真的很棒,整体,正面
745,整体,挺好用的,整体,正面
745,使用体验,用了肤色比较好,使用体验,正面
746,整体,不错,整体,正面
746,功效,好,功效,正面
747,物流,挺快,物流,正面
748,防晒,有那么一丢丢的油,使用体验,负面
748,防晒,挺好推开的,使用体验,正面
748,防晒效果,不太清楚,功效,中性
749,_,_,_,_
750,_,_,_,_
751,物流,非常快,物流,正面
751,服务,好,服务,正面
751,整体,不错,整体,正面
751,价格,性价比很高,价格,正面
752,_,还好,整体,中性
752,_,蛮清爽,整体,正面
753,_,给力,整体,正面
753,价格,便宜,价格,正面
753,物流,速度快,物流,正面
753,_,购物体验感好,使用体验,正面
753,_,很喜欢,整体,正面
754,_,就那回事,整体,中性
754,_,还行,整体,中性
755,_,很快,物流,正面
755,_,很方便,服务,正面
755,_,实惠,价格,正面
755,_,很好,整体,正面
755,_,ok,整体,正面
756,_,_,_,_
757,_,好用,整体,正面
757,_,效果一样,整体,中性
758,物流,超级快,物流,正面
758,_,质量也是杠杠滴,整体,正面
758,_,用起来感觉很不错,使用体验,正面
758,_,棒棒哒,整体,正面
759,_,_,_,_
760,_,_,_,_
761,_,_,_,_
762,_,温和不刺激,使用体验,正面
762,包装,很好,包装,正面
762,_,质量不错,整体,正面
763,_,_,_,_
764,_,还行,整体,中性
765,物流,很快,物流,正面
765,_,超级好听,整体,正面
765,_,很不错的,整体,正面
766,_,超级赞,整体,正面
766,_,很值,价格,正面
767,_,好用,整体,正面
768,_,_,_,_
769,颜色,白的比黑的好用些,其他,正面
770,气味,喜欢,气味,正面
770,_,很喜欢,整体,正面
770,_,以后还会光顾的,整体,正面
771,物流,很快,物流,正面
771,隔离效果,很棒,功效,正面
772,价格,降价,价格,负面
772,_,生气,整体,负面
773,提亮肤色,满分,功效,正面
773,_,真的太棒了,整体,正面
773,_,大爱,整体,正面
774,_,_,_,_
775,价格,实惠,价格,正面
775,质量,有保障,其他,正面
775,服务,好,服务,正面
775,物流,快,物流,正面
776,_,不好用,整体,负面
776,气味,特别刺鼻,气味,负面
776,气味,难闻到爆,气味,负面
777,_,_,_,_
778,洗面奶,一点都不好,整体,负面
778,洗面奶,跟水一样,使用体验,负面
778,洗面奶,有一股味道,气味,负面
778,_,便宜,价格,负面
778,_,好货不便宜,价格,正面
779,保湿效果,很好,功效,正面
780,自然,自然,使用体验,正面
780,颜色,喜欢,其他,正面
780,味道,喜欢,气味,正面
781,价格,便宜,价格,正面
782,_,真心不错,整体,正面
783,补水效果,很不错的,功效,正面
783,皮肤,好了很多,使用体验,正面
784,补水效果,挺不错的,功效,正面
784,_,很愉快,整体,正面
784,快递,就是快,物流,正面
785,整体,挺好,整体,正面
785,整体,挺喜欢,整体,正面
785,外观,很好看,其他,正面
785,使用体验,挺舒服,使用体验,正面
785,整体,感觉不错,整体,正面
786,_,_,_,_
787,_,_,_,_
788,_,还不错,整体,正面
788,物流,速度很快,物流,正面
788,_,希望能有礼品袋,包装,负面
789,_,挺好用的,整体,正面
790,_,便宜没好货,整体,负面
791,打底,不错,使用体验,正面
791,_,不是太干,其他,负面
792,_,太苍白了些,整体,负面
793,气味,很好闻,气味,正面
793,_,很好用,使用体验,正面
793,_,会推荐给朋友,整体,正面
794,_,过敏,其他,负面
795,味道,香香的,气味,正面
795,外观,特别漂亮,其他,正面
796,补水效果,真的好,功效,正面
796,物流,很快,物流,正面
796,_,非常满意,整体,正面
797,_,_,_,_
798,物流,快,物流,正面
799,效果,很不错得,功效,正面
799,补水,不错,功效,正面
799,祛斑,效果不大,功效,负面
800,_,_,_,_
801,盒子,很好看,包装,正面
802,效果,很好,功效,正面
802,香味,淡淡的,气味,正面
802,_,美丽,价格,正面
803,化妆品,很好很舒服,使用体验,正面
804,包装,跟专柜有点不一样,包装,负面
804,价格,比较优惠,价格,正面
804,物流,快,物流,正面
804,服务,好,服务,正面
805,价格,实惠,价格,正面
806,_,挺好用的,整体,正面
806,_,应该还可以吧,整体,中性
807,_,挺合适的,整体,正面
807,_,没有**的活动给力,价格,负面
808,_,很好,整体,正面
809,_,_,_,_
810,_,很好,整体,正面
810,_,喜欢,整体,正面
810,_,淡淡的味道,气味,正面
811,面膜,非常好用,整体,正面
811,面膜,很薄,其他,中性
811,补水效果,也不错,功效,正面
812,_,_,_,_
813,使用体验,挺好用的,使用体验,正面
813,使用体验,比较水润,使用体验,正面
813,使用体验,上妆也挺容易,使用体验,正面
813,物流,物流也很快,物流,正面
814,_,很划算,价格,正面
815,包装,完好,包装,正面
815,_,跟图片上的差不多,整体,中性
816,快递,值得表扬支持,物流,正面
817,物流,太给力了,物流,正面
817,物流,超级快,物流,正面
817,_,期待,整体,中性
818,温和,温和,使用体验,正面
818,刺激皮肤,不刺激,使用体验,正面
819,面膜,好用,使用体验,正面
819,面膜,补水效果棒棒哒,功效,正面
820,_,实惠,价格,正面
820,_,效果好,整体,正面
821,_,_,_,_
822,使用体验,用上很服帖,使用体验,正面
822,使用体验,没有浮粉的迹象,使用体验,正面
823,_,很喜欢,整体,正面
824,_,很好用,整体,正面
825,_,_,_,_
826,替换装数量,太开心了,其他,正面
826,_,期待用着更好,整体,中性
827,隔离霜,不错,整体,正面
827,隔离霜,很好推开,使用体验,正面
827,隔离霜,细腻,使用体验,正面
827,_,不遮暇,功效,负面
827,隔离霜,均匀肤色,功效,正面
827,_,送了面膜和卸妆水,包装,正面
827,_,棒棒哒,整体,正面
828,_,_,_,_
829,补水效果,挺好的,功效,正面
830,物流,很快,物流,正面
830,_,人很好,服务,正面
831,真伪,显示是正品,真伪,正面
832,油皮,有点点油,使用体验,负面
833,使用体验,脸越洗越油,使用体验,负面
833,使用体验,感觉像乳液,使用体验,负面
833,使用体验,一点泡泡都没有,使用体验,负面
833,_,感觉买了一堆垃圾,整体,负面
834,真伪,正品,真伪,正面
834,_,挺好的,整体,正面
834,尺寸,大瓶装,尺寸,正面
835,_,挺好,整体,正面
835,成膜,比较慢一些,使用体验,负面
835,_,好用,整体,正面
836,吸收情况,容易吸收,使用体验,正面
836,吸收情况,很好推开,使用体验,正面
836,成分,含有抗衰老成分,成分,正面
836,性价比,性价比高,价格,正面
836,滋润及保湿,滋润和保湿程度一般,使用体验,中性
837,_,很喜欢,整体,正面
837,_,还不错,整体,正面
838,_,很好,整体,正面
839,适合肤质,还行感觉,其他,中性
839,上妆效果,挺好的,使用体验,正面
840,包装,还可以,包装,中性
841,价格,活动价,价格,正面
842,气味,太香了,气味,负面
842,气味,不太喜欢很香的,气味,负面
843,物流,蛮快的,物流,正面
843,东西,不错,整体,正面
843,_,划得着,价格,正面
844,_,超级好用,整体,正面
844,_,洗完脸也不干,使用体验,正面
844,_,香香的,气味,正面
845,真伪,是正品,真伪,正面
846,物流,超级快,物流,正面
846,_,划算,价格,正面
846,_,便宜,价格,正面
847,_,很实惠,价格,正面
848,保湿,挺好的,功效,正面
848,快递,很快,物流,正面
849,_,划算,整体,正面
850,_,_,_,_
851,使用体验,滑滑的,使用体验,正面
851,整体,还不错,整体,正面
852,_,很好用,整体,正面
852,_,非常推荐,整体,正面
852,_,效果棒棒哒,功效,正面
853,质地,轻薄,使用体验,正面
854,_,不错,整体,正面
855,保湿效果,挺好的,功效,正面
855,_,是正品,真伪,正面
855,_,下次还会光顾,整体,正面
856,包装,挺好的,包装,正面
857,_,总体还可以,整体,中性
857,_,比较满意,整体,正面
858,_,_,_,_
859,_,很好,整体,正面
860,保湿,很好用,功效,正面
860,_,方便,整体,正面
860,_,划算,价格,正面
861,油,有点,使用体验,负面
861,_,很棒,整体,正面
861,防摩擦,贴心,使用体验,正面
862,物流,三四天才到,物流,负面
862,物流,到送货员那两天才送到,物流,负面
862,物流,跟小快递一样,物流,负面
863,_,_,_,_
864,_,很好用,整体,正面
864,_,喜欢,整体,正面
865,保湿,挺,功效,正面
865,_,有点黏腻,使用体验,负面
866,_,香香的,气味,正面
866,_,挺好用,使用体验,正面
866,_,不是很贵,价格,正面
866,_,推荐,整体,正面
867,使用体验,用起来还可以,使用体验,中性
867,_,不能遮暇,功效,负面
867,_,希望别长痘,使用体验,负面
868,_,很喜欢,整体,正面
868,_,好超值,价格,正面
868,_,不错,整体,正面
869,_,_,_,_
870,_,_,_,_
871,_,还不错,整体,正面
871,真伪,正品,真伪,正面
871,价格,便宜,价格,正面
872,补水效果,非常好,功效,正面
872,_,水嫩嫩,使用体验,正面
872,精华,很多,其他,正面
872,_,光滑,使用体验,正面
872,_,很保湿,功效,正面
872,_,不刺激,使用体验,正面
873,包装,精美漂亮,包装,正面
873,真伪,正品,真伪,正面
874,_,很贴心,服务,正面
874,_,五星好评,整体,正面
874,_,特别好,整体,正面
875,质地,细腻柔滑,使用体验,正面
875,气味,清香,气味,正面
875,_,种草了,整体,正面
876,价格,最便宜,价格,正面
877,_,挺好用的,整体,正面
877,_,装的挺多的,包装,正面
877,_,值得购买,整体,正面
878,_,很喜欢,整体,正面
879,轻薄,轻薄,使用体验,正面
